Index,Reference.Paper,Year,Country,Type,Depth,Surface.Area,Flow,Hydraulic.Residence.Time..tau.,L_in_TN,L_out_TN,k_TN_PFR,k_TN_CSTR,L_in_NO3,L_out_NO3,k_NO3_PFR,k_NO3_CSTR,L_in_TP,L_out_TP,k_TP_PFR,k_TP_CSTR,L_in_PO4,L_out_PO4,k_PO4_PFR,k_PO4_CSTR
895,Powers et al,2015,NA,Reservoir,2.4,4900000,112700000,58.3,3.4904109589041097,2.7225205479452055,4.261772886766717E-3,4.8379293662312514E-3,NA,NA,NA,NA,8.5917808219178077E-2,5.0347835616438359E-2,9.1669895266745169E-3,1.2118089908031305E-2,NA,NA,NA,NA
896,Powers et al,2015,NA,Reservoir,6.3,5200000,265200000,38.9,31.342465753424658,20.341260273972605,1.1113690546993498E-2,1.3903137514309143E-2,NA,NA,NA,NA,0.75506849315068503,0.63501260273972604,4.4515069154033209E-3,4.8601707478855213E-3,NA,NA,NA,NA
897,Powers et al,2015,NA,Reservoir,10.7,21300000,426000000,354.8,75.863013698630141,51.359260273972609,1.0994475932070518E-3,1.3447149787093734E-3,NA,NA,NA,NA,0.50769863013698624,0.10306282191780819,4.4942201238454054E-3,1.1065694403563239E-2,NA,NA,NA,NA
898,Powers et al,2015,NA,Reservoir,5.9,5700000,342000000,40.200000000000003,64.027397260273972,14.086027397260272,3.7664868970889942E-2,8.819538670284939E-2,NA,NA,NA,NA,1.015068493150685,0.52885068493150689,1.6219035751959456E-2,2.287029344639567E-2,NA,NA,NA,NA
899,Powers et al,2015,NA,Reservoir,7.3,8300000.0000000009,199200000.00000003,80.3,97.78082191780824,31.387643835616441,1.4150861218581834E-2,2.634202736622402E-2,NA,NA,NA,NA,0.19328767123287674,0.10340890410958904,7.7893964145221749E-3,1.0823896369921211E-2,NA,NA,NA,NA
900,Powers et al,2015,NA,Reservoir,4.2,3600000,612000000,14.5,33.534246575342465,31.991671232876708,3.2476970713000391E-3,3.3253813344899935E-3,NA,NA,NA,NA,1.0849315068493151,0.98837260273972605,6.428440118770945E-3,6.7375752299481395E-3,NA,NA,NA,NA
901,Powers et al,2015,NA,Reservoir,7.1,13000000,806000000,57.8,81.917808219178085,11.632328767123287,3.377038445295634E-2,0.10453725815098211,NA,NA,NA,NA,3.5616438356164384,3.4547945205479453,5.2697590803993876E-4,5.3508365141083716E-4,NA,NA,NA,NA
902,Powers et al,2015,NA,Reservoir,28.1,11600000,510400000,206.3,101.6986301369863,49.628931506849312,3.4776532871012597E-3,5.0857020255397605E-3,NA,NA,NA,NA,5.4027397260273968,2.3231780821917809,4.0909843446172026E-3,6.4255036129366797E-3,NA,NA,NA,NA
903,Powers et al,2015,NA,Reservoir,4.8,6100000,158600000,58.1,26.739726027397261,16.39145205479452,8.4232417047491511E-3,1.0866116528570585E-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,Powers et al,2015,NA,Reservoir,3.5,28900000,1213800000,24.8,NA,NA,NA,NA,NA,NA,NA,NA,0.34838356164383566,NA,NA,NA,NA,NA,NA,NA
905,Powers et al,2015,NA,Reservoir,3.1,5700000,1368000000,5,NA,NA,NA,NA,NA,NA,NA,NA,0.95260273972602738,0.56013041095890415,0.10620566621670199,0.14013605442176869,NA,NA,NA,NA
906,Powers et al,2015,NA,Reservoir,NA,5400000,594000000,NA,2.2191780821917808,NA,NA,NA,NA,NA,NA,NA,0.12131506849315067,NA,NA,NA,NA,NA,NA,NA
907,Powers et al,2015,NA,Reservoir,NA,8500000,3315000000,NA,8.8493150684931514,8.5926849315068505,NA,NA,NA,NA,NA,NA,0.60547945205479448,NA,NA,NA,NA,NA,NA,NA
908,Powers et al,2015,NA,Reservoir,4.5999999999999996,27600000,240119999.99999997,107.9,67.298630136986304,44.753589041095893,3.7809845998728717E-3,4.6687618025601525E-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,Kovaic et al,2000,USA,CWSF,0.9,6000,14100,35,1.0356164383561643,0.70958904109589038,1.0801889540572854E-2,1.312741312741313E-2,1.0246575342465754,0.69315068493150689,1.1167608819628905E-2,NA,1.4794520547945207E-2,1.2328767123287671E-2,5.2091873369701346E-3,5.7142857142857169E-3,1.4794520547945207E-2,1.2328767123287671E-2,5.2091873369701346E-3,5.7142857142857169E-3
910,Kovaic et al,2000,USA,CWSF,0.9,6000,37800,8,2.3589041095890413,1.5726027397260274,5.0683138513520555E-2,6.25E-2,2.3589041095890413,1.5643835616438355,5.1338161846465093E-2,NA,2.7123287671232878E-2,2.4383561643835618E-2,1.3310435050306258E-2,1.4044943820224726E-2,2.7123287671232878E-2,2.1917808219178082E-2,2.6636651932588542E-2,2.9687500000000006E-2
911,Kovaic et al,2000,USA,CWSF,0.9,6000,27700,19,2.128767123287671,1.0136986301369864,3.904933393312511E-2,5.7894736842105235E-2,1.7397260273972603,0.78356164383561644,4.1980694109096793E-2,NA,4.1095890410958902E-2,2.6301369863013697E-2,2.3488794875179974E-2,2.9605263157894732E-2,4.1095890410958902E-2,2.1917808219178082E-2,3.3084666285388115E-2,4.6052631578947345E-2
912,Kovaic et al,2000,USA,CWSF,0.4,3000,7200,17,0.29041095890410956,0.18630136986301371,2.6113611113880022E-2,3.2871972318339091E-2,0.28767123287671231,0.18082191780821918,2.7312094595946922E-2,NA,4.10958904109589E-3,8.2191780821917802E-4,9.4672818378476492E-2,0.23529411764705888,4.10958904109589E-3,5.4794520547945212E-4,0.11852370709072145,0.38235294117647028
913,Kovaic et al,2000,USA,CWSF,0.4,3000,10000,14,0.65205479452054793,0.35890410958904112,4.2648096462165934E-2,5.8342420937840783E-2,0.65205479452054793,0.35068493150684932,4.4302886410846967E-2,NA,6.5753424657534242E-3,7.3972602739726034E-3,-8.4130739754559748E-3,-7.9365079365079499E-3,6.5753424657534242E-3,6.3013698630136981E-3,3.0399724584854208E-3,3.1055900621118071E-3
914,Kovaic et al,2000,USA,CWSF,0.4,3000,7200,11,0.41917808219178082,0.21917808219178081,5.8946480610777632E-2,8.2954545454545475E-2,0.40821917808219177,0.21095890410958903,6.0012807644706838E-2,NA,5.7534246575342467E-3,3.8356164383561643E-3,3.6860464373469494E-2,4.545454545454547E-2,5.7534246575342467E-3,3.7142857142857144E-2,-0.16954329198465379,-7.6827282306734357E-2
915,Kovaic et al,2000,USA,CWSF,0.7,8000,39900,26,1.4054794520547946,0.92328767123287669,1.6161265954554152E-2,2.0086738187628406E-2,1.3863013698630138,0.89589041095890409,1.6791403784238931E-2,NA,1.3150684931506848E-2,1.1232876712328766E-2,6.0626517001378145E-3,6.5666041275797352E-3,1.3698630136986301E-2,8.21917808219178E-3,1.9647139375615026E-2,2.5641025641025647E-2
916,Kovaic et al,2000,USA,CWSF,0.7,8000,99000,13,2.7452054794520548,1.8493150684931507,3.0387737751713863E-2,3.7264957264957266E-2,2.7369863013698632,1.7835616438356163,3.2941933572306487E-2,NA,3.1232876712328769E-2,3.5890410958904106E-2,-1.0692221138973531E-2,-9.982384028185548E-3,3.0136986301369864E-2,2.1917808219178082E-2,2.4496440855271893E-2,2.8846153846153841E-2
917,Kovaic et al,2000,USA,CWSF,0.7,8000,76000,11,1.6739726027397259,1.2301369863013698,2.8006733766303724E-2,3.2800161976108522E-2,1.5835616438356164,1.0684931506849316,3.5766102686244125E-2,NA,3.1232876712328769E-2,4.7945205479452052E-2,-3.8962502320819867E-2,-3.1688311688311682E-2,3.0136986301369864E-2,3.8356164383561646E-2,-2.1923823346989821E-2,-1.9480519480519473E-2
918,Abe et al,2008,Japan,CWSF,0.1,480,9636,1.9,0.48311999999999999,0.27192,0.30250377084830804,0.40878896269800724,0.19272,0.1452,0.14901381890311588,NA,4.9104000000000002E-2,2.376E-2,0.38207210704365069,0.56140350877192968,3.4583999999999997E-2,1.2181800037463835,NA,-0.51137374050950868
919,Ham et al,2010,South Korea,CWSF,0.4,8800,403106,4,4.8593599999999997,2.8714399999999998,0.13152327397419478,0.17307692307692313,NA,NA,NA,NA,8.0520000000000001E-3,3.6960000000000001E-3,0.19466733849952683,0.29464285714285721,NA,NA,NA,NA
920,Donald et al.,2015,Canada,Reservoir,34.799999999999997,55400000,2239056000,288.35000000000002,NA,NA,1.714223415345171E-3,2.2172507795910593E-3,NA,NA,NA,NA,NA,NA,7.985382670345223E-3,NA,NA,NA,NA,NA
921,Donald et al.,2015,Canada,Reservoir,11.6,17600000,1072224000,69.349999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1197242819019414E-2,NA,NA,NA,NA,NA
922,Donald et al.,2015,Canada,Reservoir,7,2500000,409968000,18.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7084729962453705E-2,NA,NA,NA,NA,NA
923,Donald et al.,2015,Canada,Reservoir,14.5,11000000,2712096000,21.9,NA,NA,1.1422138210828906E-2,1.1911852293031572E-2,NA,NA,NA,NA,NA,NA,1.2531362817431979E-2,NA,NA,NA,NA,NA
924,Donald et al.,2015,Canada,Reservoir,14.5,3000000,2585952000,7.3,NA,NA,8.9802157716814112E-4,9.5794616342561537E-4,NA,NA,NA,NA,NA,NA,0.18990333713971105,NA,NA,NA,NA,NA
925,Donald et al.,2015,Canada,Reservoir,20.6,24200000,1292976000,142.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2274884545342122E-3,NA,NA,NA,NA,NA
926,Donald et al.,2015,Canada,Reservoir,21,10900000,756864000,80.3,NA,NA,1.1744791964040011E-3,1.2316450672615054E-3,NA,NA,NA,NA,NA,NA,7.0002355934438518E-3,NA,NA,NA,NA,NA
927,Donald et al.,2015,Canada,Reservoir,10.4,3500000,1166832000,120.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3357498686260161E-2,NA,NA,NA,NA,NA
928,Donald et al.,2015,Canada,Reservoir,15.3,28700000,14853456000,10.95,NA,NA,1.4841911369659812E-2,1.6116035455278011E-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,Donald et al.,2015,Canada,Reservoir,7.2,286600000,16146432000,47.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5373504833001815E-2,NA,NA,NA,NA,NA
930,Donald et al.,2015,Canada,Reservoir,3.5,3500000000,20876832000,215.35,NA,NA,2.2953160985130258E-3,2.9688612133507413E-3,NA,NA,NA,NA,NA,NA,2.1455094478595713E-3,NA,NA,NA,NA,NA
931,Donald et al.,2015,Canada,Lake,1.1000000000000001,263100000.00000003,1103760000,98.550000000000011,NA,NA,3.0553535543776924E-3,3.5652090446610992E-3,NA,NA,NA,NA,NA,NA,7.0334569311004081E-3,NA,NA,NA,NA,NA
932,Donald et al.,2015,Canada,Lake,2.4,519000000,946080000,481.8,NA,NA,6.5319789298401876E-4,7.6766918575888344E-4,NA,NA,NA,NA,NA,NA,2.7175867994681658E-3,NA,NA,NA,NA,NA
933,Donald et al.,2015,Canada,Lake,3.1,5193900000,4856544000,1200.8499999999999,NA,NA,3.0900085888398393E-4,3.7413112571831671E-4,NA,NA,NA,NA,NA,NA,1.637267649059277E-3,NA,NA,NA,NA,NA
934,Donald et al.,2015,Canada,Lake,3.7,4606700000,6780240000,916.15,NA,NA,4.0502503017064028E-4,4.9039498151922799E-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,Donald et al.,2015,Canada,Lake,6.5,17900000,252288000,182.5,NA,NA,5.911285815736602E-3,1.0636583400483476E-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,Donald et al.,2015,Canada,Lake,10.199999999999999,13000000,252288000,182.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,Donald et al.,2015,Canada,Lake,8.1999999999999993,7700000,283824000,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,Donald et al.,2015,Canada,Lake,14.6,16000000,283824000,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3811499380648454E-4,NA,NA,NA,NA,NA
939,Donald et al.,2015,Canada,Reservoir,6.8,54600000,1356048000,98.550000000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6983866432600482E-2,NA,NA,NA,NA,NA
940,Donald et al.,2015,Canada,Lake,4.3,26300000,63072000,635.1,NA,NA,4.1871516878173171E-3,2.0919090356974136E-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,Donald et al.,2015,Canada,Lake,1.9,17200000,409968000,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,Donald et al.,2015,Canada,Lake,0.9,14400000,473040000,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,Donald et al.,2015,Canada,Reservoir,8.5,22300000,819936000,40.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9340692141942624E-2,NA,NA,NA,NA,NA
944,Donald et al.,2015,Canada,Lake,6.3,3630000000,17029440000,2555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,Donald et al.,2015,Canada,Reservoir,4.7,30000000,35572608000,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,Donald et al.,2015,Canada,Reservoir,5.7,115000000,39672288000,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,Kelly,2001,USA,Reservoir,NA,NA,3937500000,584,NA,NA,NA,NA,1900,1200,7.8687042701787707E-4,NA,NA,NA,NA,NA,10,4,1.5689909792365668E-3,2.5684931506849314E-3
948,Andersen et al,2003,USA,CWSF,0.71666666666666667,99000,1862230,13.906311250490004,102.96,20.810789999999997,0.1149743402319237,0.28385913760724996,3.2669999999999999,2.3163030000000004,2.4729760916137385E-2,NA,12.375,11.80575,3.3863478736815447E-3,3.467348636282383E-3,NA,NA,NA,NA
949,Andersen et al,2003,NA,CWSF,1.1499999999999999,99000,1862230,22.314778518228145,145.53,23.391719999999996,8.1918811600147398E-2,0.23398987333979715,NA,NA,NA,NA,18.315000000000001,16.721595000000001,4.0788842386590652E-3,4.2702754965243603E-3,NA,NA,NA,NA
950,Bacahand and Horne,2000,USA,CWSF,0.53,747,149960.25,0.96363636363636374,4.3015995,3.9975705000000001,7.6066171276400835E-2,7.8923384203688274E-2,3.6113714999999997,3.3237764999999997,8.6117527065428134E-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,Bacahand and Horne,2000,USA,NWSF,0.25,12950000,183595,1.2,NA,NA,NA,NA,NA,NA,1.5809333207382346,4.7222222222222223,NA,NA,NA,NA,NA,NA,0.57762265046662109,0.83333333333333337
952,Bacahand and Horne,2000,USA,NWSF,0.25,12950000,328865,1.01,NA,NA,NA,NA,NA,NA,1.2603620552602846,2.5459688826025455,NA,NA,NA,NA,NA,NA,0.31159479687099034,0.36620100366201003
953,Bacahand and Horne,2000,USA,NWSF,0.25,12950000,424860,0.9,NA,NA,NA,NA,NA,NA,3.3285914150599898,21.111111111111093,NA,NA,NA,NA,NA,NA,0.31964674716864544,0.37037037037037046
954,Bacahand and Horne,2000,USA,NWSF,0.25,12950000,328865,1.01,NA,NA,NA,NA,NA,NA,0.38184404040790554,0.46592894583575983,NA,NA,NA,NA,NA,NA,3.0157631172978785E-2,3.0621618862917144E-2
955,Borin and Tocchetto,2000,Italy,CWSF,0.4,3200,13871.02368,25.715996759079861,0.35068493150684932,3.6120547945205479E-2,8.8389585363823645E-2,0.33865060513366141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,Farahbakhshazad et al,2000,Brazil,CWUF,0.5,441,3153.6000000000004,25.520833333333332,NA,NA,NA,NA,1.5552000000000002E-2,3.4560000000000003E-3,5.8935277587968293E-2,0.13714285714285718,NA,NA,NA,NA,9.7632000000000024E-2,6.9120000000000006E-3,0.10375626228372266,16.875
957,Chavan,2008,USA,CWSF,0.12000000000000001,16.2,3153.6000000000004,0.22500000000000001,1.1059200000000002E-2,5.7888000000000011E-3,2.8770561979051159,4.0464344941956885,4.4928000000000008E-3,1.1232000000000002E-3,6.161308271643958,13.333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
958,Chavan,2008,NA,CWSF,0.12000000000000001,16.2,3153.6000000000004,0.22500000000000001,1.1059200000000002E-2,5.6160000000000003E-3,3.011746640106578,4.3076923076923084,4.4928000000000008E-3,1.2096000000000003E-3,5.8319395065163055,12.063492063492061,NA,NA,NA,NA,NA,NA,NA,NA
959,Chavan,2008,NA,CWSF,0.12000000000000001,16.2,3153.6000000000004,0.22500000000000001,1.4256000000000003E-2,1.0972800000000003E-2,1.1633706108532855,1.3298337707786523,1.3392000000000002E-3,5.1840000000000002E-4,4.2181357986539831,7.0370370370370381,NA,NA,NA,NA,NA,NA,NA,NA
960,Chavan,2008,NA,CWSF,0.12000000000000001,16.2,3153.6000000000004,0.22500000000000001,1.4256000000000003E-2,1.0886400000000001E-2,1.198504741996012,1.3756613756613767,1.3392000000000002E-3,6.0480000000000017E-4,3.5330216660883891,5.3968253968253954,NA,NA,NA,NA,NA,NA,NA,NA
961,Kao and Wu,2001,USA,NA,0.125,7822,271925,10.5,NA,NA,NA,NA,5.7,2.98,6.1765988030780136E-2,8.6928731224033245E-2,1.604093688045052E-2,0.15500945179584119,0.11270906572919995,-8.5382513809804494E-2,NA,NA,NA,NA
962,Kovavic et al,2006,USA,CWSF,0.48,1600,4080,52.968337730870708,0.13698630136986301,7.8356164383561647E-2,1.0546230286489988E-2,1.4126396641963267E-2,0.11945205479452055,7.0958904109589035E-2,9.8325566548024528E-3,1.29020035869351E-2,5.7534246575342467E-3,2.4657534246575342E-3,1.599630829821919E-2,2.5172270651722707E-2,1.9178082191780822E-3,5.4794520547945212E-4,2.3651166379065724E-2,4.719800747198008E-2
963,Kovavic et al,2006,NA,CWSF,0.48,1600,6647.5,29.748085947147445,0.23123287671232878,0.15095890410958904,1.433428981617999E-2,1.7875450424489535E-2,0.18273972602739727,0.14931506849315068,6.79049575193761E-3,7.5249618213046668E-3,7.6712328767123287E-3,1.643835616438356E-3,5.1782996851764268E-2,0.12325722983257237,1.9178082191780822E-3,2.7397260273972606E-4,6.5412953038812477E-2,0.20169364881693638
964,Kovavic et al,2006,NA,CWSF,0.52,4000,18422,31.749987782827542,0.99287671232876706,0.66273972602739728,1.2731474396707432E-2,1.5689446262697769E-2,0.94684931506849324,0.64054794520547953,1.230916970945454E-2,1.5060997422907431E-2,1.8356164383561645E-2,9.3150684931506845E-3,2.1364798607629416E-2,3.0569719961249096E-2,5.7534246575342467E-3,2.7397260273972603E-3,2.3368114337690087E-2,3.4645682622748968E-2
965,Kovavic et al,2006,NA,CWSF,0.52,4000,26307,20.397463267612707,1.1164383561643836,0.609041095890411,2.9710219538573706E-2,4.0843726551948158E-2,1.08,0.58849315068493158,2.9766006886157773E-2,4.0946049014457024E-2,1.1506849315068493E-2,6.8493150684931503E-3,2.5434231041803781E-2,3.3337478836386041E-2,2.4657534246575342E-3,1.643835616438356E-3,1.9878212441836626E-2,2.451285208557797E-2
966,Larson et al,2000,USA,CWSF,NA,6000,41500,70.392857142857153,2.128767123287671,0.84657534246575339,1.3099327274052384E-2,2.1515863516129503E-2,1.7397260273972603,0.61643835616438358,1.4739060734282902E-2,2.5886464851457229E-2,NA,NA,NA,NA,NA,NA,NA,NA
967,Larson et al,2000,NA,CWSF,NA,780,78800,24.973684210526319,1.6767123287671233,1.1616438356164382,1.4695421956432029E-2,1.7754538044018532E-2,1.5835616438356164,0.99726027397260275,1.851629087392434E-2,2.3541263794161563E-2,NA,NA,NA,NA,NA,NA,NA,NA
968,Lin et al,2008,Taiwan,CWSF,NA,NA,65.7,8.4,1.6200000000000001E-4,3.2958E-4,-8.4550331113119048E-2,-6.0531585654469325E-2,4.6800000000000006E-5,5.3999999999999991E-5,-1.7035814719127743E-2,-1.5873015873015844E-2,NA,NA,NA,NA,4.3020000000000005E-4,6.246E-4,-4.4388241430398621E-2,2.0230547550432316
969,Lin et al,2008,NA,CWSF,NA,NA,83.95,6.5,1.9718359999999998E-3,4.2113000000000003E-4,0.23750442965976409,0.56650002100575569,1.7019999999999999E-4,4.1400000000000003E-5,0.21749128235507767,0.47863247863247849,NA,NA,NA,NA,1.7112000000000002E-3,1.1454E-3,6.1760147355144464E-2,0.65275387263339124
970,Lin et al,2008,NA,CWSF,NA,NA,124.10000000000001,4.4000000000000004,1.9607800000000001E-3,1.0744E-4,0.66003751818829559,3.9204545454545454,3.1960000000000002E-4,6.800000000000001E-6,0.87503354584319504,10.454545454545439,NA,NA,NA,NA,3.5529999999999997E-3,2.8968000000000002E-3,4.6405826720362614E-2,0.23145029597877098
971,Lin et al,2008,NA,CWSF,NA,NA,248.20000000000002,2.2000000000000002,5.7011200000000005E-3,1.9244000000000005E-4,1.5402879585989024,13.011564407324107,1.5368000000000001E-3,1.3600000000000002E-5,2.1488126448692455,50.909090909091475,NA,NA,NA,NA,5.8276000000000005E-3,4.4064000000000013E-3,0.12706691920250218,0.32541060405643707
972,Lin et al,2008,NA,CWSF,NA,NA,492.75000000000006,1.1000000000000001,1.748655E-2,1.0597500000000001E-3,2.5485445297707705,14.091488129704681,3.5910000000000004E-3,2.8350000000000001E-4,2.3081580645984325,10.60606060606062,NA,NA,NA,NA,7.0065000000000014E-3,5.8050000000000011E-3,0.17101697679843683,0.22471760797342188
973,Lin et al,2008,NA,CWUF,NA,NA,23980.5,4.4000000000000004,0.12029669999999999,7.8511499999999984E-2,9.6980927342931789E-2,0.12095853936858122,1.9709999999999998E-2,1.2483000000000001E-2,0.10380872783993518,0.13157894736842099,NA,NA,NA,NA,0.22797900000000001,4.7960999999999997E-2,0.3542875769996518,10.236612702366127
974,Lin et al,2008,NA,CWUF,NA,NA,30641.75,3.5,0.15371245,3.5594800000000003E-2,0.4179668826978723,0.94811320754716932,1.5110999999999999E-2,1.0913500000000001E-2,9.2977828695607959E-2,0.10989010989010983,NA,NA,NA,NA,0.41807100000000003,0.1804925,0.23998915682771146,4.7386046511627935
975,Lin et al,2008,NA,CWUF,NA,NA,45296.5,2.4,3.9215599999999996E-2,2.2710300000000003E-2,0.22760669197728794,0.30282331511839683,2.4820000000000003E-3,1.2410000000000001E-3,0.28881132523331055,0.41666666666666669,NA,NA,NA,NA,1.0573319999999999,0.70985200000000004,0.16601980643729908,0.97902097902097829
976,Lin et al,2008,NA,CWUF,NA,NA,90593,1.2,7.0240600000000014E-2,4.0456600000000002E-2,0.45974724736372957,0.61349693251533777,4.9640000000000005E-3,2.4820000000000003E-3,0.57762265046662109,0.83333333333333337,NA,NA,NA,NA,1.6083360000000002,1.3055319999999999,0.17382456967880419,0.46387832699619835
977,Lin et al,2008,NA,CWUF,NA,NA,179853.75000000003,0.6,0.38680875000000009,0.17886825000000001,1.2854681391959297,1.9375573921028477,0.1034775,3.4492500000000009E-2,1.8310204811135156,3.333333333333333,NA,NA,NA,NA,2.1188250000000006,1.7394075000000002,0.32886191959051925,0.32719546742209671
978,Meuleman et al,2002,Netherlands,CWUF,NA,10000,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,Poach et al,2004,USA,CWSF,0.45,440,3595.25,14,1.76,1.1000000000000001,3.3571687803266824E-2,4.2857142857142858E-2,NA,NA,NA,NA,0.70400000000000007,0.52799999999999991,2.0548719460841518E-2,2.3809523809523836E-2,NA,NA,NA,NA
980,Poach et al,2004,NA,CWSF,0.45,440,3595.25,14,1.1879999999999999,0.748,3.3044537282008069E-2,4.2016806722689065E-2,NA,NA,NA,NA,0.52799999999999991,0.44,1.3022968342425318E-2,1.4285714285714277E-2,NA,NA,NA,NA
981,Poach et al,2004,NA,CWSF,0.45,440,3595.25,14,1.452,1.4079999999999999,2.197975619053833E-3,2.2321428571428492E-3,NA,NA,NA,NA,0.61599999999999999,0.48400000000000004,1.7225861201206283E-2,1.9480519480519473E-2,NA,NA,NA,NA
982,Poach et al,2004,NA,CWSF,0.45,440,3595.25,14,0.66,0.35199999999999998,4.4900618530169585E-2,6.2500000000000028E-2,NA,NA,NA,NA,0.44,0.308,2.5476781709909462E-2,3.061224489795919E-2,NA,NA,NA,NA
983,Poach et al,2004,NA,CWSF,0.45,440,3595.25,14,0.92400000000000004,0.48399999999999999,4.6187654637503753E-2,6.4935064935064957E-2,NA,NA,NA,NA,0.52799999999999991,0.39599999999999996,2.0548719460841493E-2,2.3809523809523808E-2,NA,NA,NA,NA
984,Poach et al,2004,NA,CWSF,0.45,440,3595.25,14,0.308,0.17599999999999999,3.9972556281101627E-2,5.3571428571428575E-2,NA,NA,NA,NA,0.35200000000000004,0.308,9.5379566160373377E-3,1.0204081632653073E-2,NA,NA,NA,NA
